Instances,Throughput,Responsetime,TOTAL_PODS_MEM,TOTAL_PODS_CPU,CPU_MIN,CPU_MAX,MEM_MIN,MEM_MAX,CLUSTER_MEM%,CLUSTER_CPU%,CPU_REQ,MEM_REQ,WEB_ERRORS,MAXINLINELEVEL
1,235.083,1144.33,301.387,2.1393,1.9299093347763034,2.301823348210267,299,306,40.9251,42.5042,3.63,390.49M,0,,,,,,9.2,10.33,0.4,2.14
1,243.567,1151.5,319.473,2.20893,1.9939491515122643,2.4451765432299917,317,323,40.6426,46.2575,3.5100000000000002,467.67M,0,,,,,,10.18,12.44,0.39,3
1,110.167,2888.33,336.393,0.835911,.7651039940421228,.9634245075501775,331,346,40.7545,32.5697,1.1400000000000001,590.5699999999999M,0.5,,,,,,2.61,2.96,0.75,4.22
1,302.7,857.5,381.04,1.72607,1.574870450363757,1.8585780414597028,379,383,41.1023,41.1269,4.62,887.2M,0,,,,,,1.55,1.88,0.32,2.44
1,293.417,898.333,332.765,2.01565,1.7590956211312496,2.243219825030661,331,334,40.8362,43.3964,5.1,516.31M,0,,,,,,1.37,1.42,0.2,3.71
1,165.383,1825.17,360.82,1.27002,1.1145848576093558,1.369499210058139,357,365,40.9974,36.7645,1.87,736.69M,0,,,,,,4.33,5,0.45,0.9
1,230.3,1221,394.129,1.58429,1.4329671510833166,1.717945045758399,390,407,41.2046,40.1428,2.41,1019.77M,0,,,,,,1.63,2,0.72,1.53
1,299.267,877.5,375.718,1.79198,1.5606567212960305,1.9420072732749318,373,377,41.0125,41.2365,4.21,883.4M,0,,,,,,1.78,2.17,0.38,3.11
1,296.45,888.167,372.796,1.89956,1.6786496198116783,2.095655157506156,370,382,40.9922,44.1901,3.67,821.79M,0,,,,,,1.41,1.89,0.42,1.64
1,301.167,867.833,388.582,1.89621,1.6838877602287499,2.1384015944050963,385,409,40.8183,44.7756,4.57,994.49M,0,,,,,,1.83,2.43,0.83,2.86
1,305.05,855,397.188,1.78675,1.52058093000375,1.9840343498654025,392,401,41.7033,44.8864,4.12,1000.84M,0,,,,,,2.42,3.1,1.05,3.19
1,290.383,912.667,359.896,2.11204,1.8963014179724087,2.3153789916111003,353,415,40.8863,45.7114,4.050000000000001,730.37M,0,,,,,,2.75,3.79,1.31,1.89
1,279.183,962.5,390.14,1.83047,1.5955296905699634,2.0811241161495686,388,392,41.4849,44.7776,3.14,985.67M,0,,,,,,4.43,5.84,0.35,6.65
1,296.033,879.167,403.234,1.91704,1.6659440824139211,2.1941063343792164,398,408,41.243,45.1671,4.07,1004.8000000000001M,0,,,,,,3.53,2.92,1.07,7.89
1,297.6,868.667,357.112,1.8059,1.643418223409433,1.9509033066556825,354,359,41.2117,42.2073,4.800000000000001,748.34M,0,,,,,,1.66,1.32,0.48,1.16
1,259.617,1054.67,351.74,2.01741,1.82053956099684,2.175917195828557,349,353,41.1714,45.5816,3.21,723.88M,0,,,,,,2.76,3.54,0.51,2.44
1,298.067,867,390.701,1.91374,1.6769806450282891,2.199087954217642,385,439,41.0707,43.3796,4.8100000000000005,965.07M,0,,,,,,2.71,3.71,1.56,6.19
1,302.433,858.333,399.461,1.82654,1.6252720484147074,2.0736967954411325,386,413,41.0837,40.7264,4.95,963.66M,0,,,,,,2.99,1.86,3.42,3.08
1,305.017,855,381.145,1.89149,1.595263156910936,2.1738963346481888,379,382,40.9841,43.207,4.300000000000001,903.6M,0,,,,,,2.03,2.76,0.21,8.71
1,305.8,851.833,371.757,1.83755,1.61669459391463,2.0724351848460767,369,373,41.6118,42.5206,3.79,867.04M,0,,,,,,0.54,0.65,0.21,3.75
1,290.6,913,377.298,1.91199,1.6003658611711669,2.1472434982481405,372,390,41.1545,39.6957,3.14,853.84M,0,,,,,,2.74,3.71,1.22,6.68
1,303.55,857.667,392.759,1.77196,1.6018142324444964,1.9108661960478777,388,396,41.2886,39.1896,3.46,995.83M,0,,,,,,1.4,1.35,0.44,0.71
1,305.033,848.333,367.487,1.72717,1.5448186484824507,1.893981010696139,364,369,41.2561,39.1113,3.7800000000000002,811.15M,0,,,,,,1.76,1.6,0.52,2.99
1,277.783,969.167,357.238,1.89125,1.6316982965656295,2.1249792300676065,355,358,41.2114,40.9722,2.94,704.6800000000001M,0,,,,,,1.8,1.57,0.16,6.24
1,299.233,875.667,358.793,1.92444,1.6957841646696594,2.160522629922879,349,473,41.064,42.2873,3.86,705.78M,0,,,,,,3.01,4.23,2.91,4.52
1,303.983,856.333,377.346,1.8452,1.5629525762247856,2.109073359854235,375,379,41.0959,41.5016,3.83,863.65M,0,,,,,,2.17,2.18,0.34,8.22
1,308,844.667,376.743,1.91767,1.693992407409951,2.0936465902599273,368,383,40.9589,40.6347,4.41,822.14M,0,,,,,,0.56,0.79,1.94,2.73
1,55.8333,5966.33,300.266,0.864136,.7940512995375865,.9698338764549463,259,551,40.7012,30.7651,1.08,346.15999999999997M,31.3333,,,,,,2.88,3.57,20.02,1.69
1,310.733,836.5,385.908,1.75179,1.6028941300527904,1.8841587985202826,380,390,41.0143,38.3086,4.46,790.69M,0,,,,,,0.34,0.37,1.09,0.92
1,309.067,840.167,358.957,1.75603,1.503047020271154,1.9772929645968218,355,362,40.9812,39.5029,4.720000000000001,740.63M,0,,,,,,1.4,1.79,0.76,2.19
1,309.15,839.5,349.939,1.74984,1.59962460930229,1.8875761384412078,339,366,40.9786,39.4288,4.38,622.94M,0,,,,,,0.99,0.88,2.75,1.56
1,308.9,841.833,346.969,1.87793,1.5456328951050002,2.1261438515136324,342,359,41.0292,39.8538,4.62,649.04M,0,,,,,,0.35,0.41,0.9,6.17
1,289.1,912.833,340.907,1.95611,1.694208496842285,2.221745723980818,336,344,41.0514,43.7188,4.1,549.23M,0,,,,,,6.05,8.59,1.11,6.09
1,310.867,829.5,350.224,1.80609,1.6379448369168725,1.9545050187779718,345,400,40.7726,39.5919,5.0200000000000005,656.24M,0,,,,,,2.03,4.22,1.49,1.76
1,304.483,858,343.967,1.94612,1.6202942809091432,2.2327466475654525,339,363,40.6114,42.1785,4.84,613.3299999999999M,0,,,,,,1.13,1.38,1.3,5.54
1,308.883,839.833,354.076,1.85917,1.6372347524082156,2.095567161742017,351,356,40.7034,39.1855,5.0,716.99M,0,,,,,,2.93,3.54,0.48,7.28
1,310.4,836.5,360.31,1.76403,1.598194410319676,1.9192883589384901,349,378,40.8132,40.0586,5.09,684.12M,0,,,,,,0.44,0.51,3.01,0.88
1,301.533,866.5,344.188,2.13568,1.783156842229748,2.4741110447625774,326,364,40.7632,41.3051,4.99,551.23M,0,,,,,,1.69,2.46,5.4,7.78
1,310.15,838,344.582,1.79719,1.585905642259479,1.989737624609221,341,379,40.8889,39.5843,4.53,619.99M,0,,,,,,0.23,0.27,0.77,1.2
1,285.95,912.333,326.127,2.05693,1.8620315848813263,2.2587420190789804,319,332,40.8111,43.0827,4.34,464.15M,0,,,,,,5.86,5.59,1.9,2.21
1,249.517,1095,332.623,1.99527,1.7595415936750927,2.193299782841804,331,334,40.9322,41.0897,3.13,487.67M,0,,,,,,4.38,5.28,0.21,3.65
1,297.133,888.833,347.34,1.86418,1.6477865144395285,2.0591777022014335,338,444,40.6875,45.6715,4.75,615.5M,0,,,,,,6.26,8.49,5.45,2.24
1,315.983,818.5,331.978,1.8738,1.5919997383837494,2.2891777746882815,324,338,40.7257,40.23,4.45,622.6800000000001M,0,,,,,,3.35,4.24,2.16,6.62
1,319.4,808.667,346.535,2.05693,1.659603512020142,2.4585110559900074,343,349,40.7155,42.4763,4.1899999999999995,625.52M,0,,,,,,4.29,5.28,0.44,12.33
1,300.983,869.833,341.891,1.86062,1.693503186462248,2.0087961816750917,338,349,40.714,40.1572,3.75,578.21M,0,,,,,,2.24,2.78,0.76,1.39
1,296.817,884.333,335.462,2.10058,1.7966918916598107,2.485457323693926,313,397,40.7233,42.4113,4.33,645.72M,0,,,,,,3.03,3.98,7.12,6.84
1,284.2,937.667,350.733,1.84171,1.6701516526466602,2.1332093714712697,342,370,40.9044,43.7492,3.85,624.78M,0,,,,,,2.6,3.63,2.38,3.45
1,307.967,844.5,362.734,1.8468,1.60049431186125,2.029049359967404,355,374,41.152,40.5269,4.68,734.37M,0,,,,,,0.6,0.82,2.09,1.76
1,284.283,940,332.603,2.18578,1.8882376006075803,2.4818658386016867,328,355,41.1163,45.184,4.6,507.66M,0,,,,,,5.38,7.18,1.11,7.07
1,296.35,887.5,344.646,1.94606,1.7156160205665856,2.2027799329906927,342,347,41.1391,46.4009,4.48,603.85M,0,,,,,,0.93,1.36,0.44,4.81
1,120.633,2625.5,385.624,0.970302,.8989353416464523,1.0665148875293182,381,397,40.9791,33.4896,1.33,1009.27M,0,,,,,,2.76,3.11,0.36,1.4
1,321.917,801,369.288,2.18998,1.9799737866325517,2.399106453920019,367,370,41.3556,46.6739,4.1899999999999995,687.53M,0,,,,,,2.39,3.48,0.27,2.44
1,293.033,897.833,379.552,1.99182,1.6173829426318305,2.2753948403755166,374,434,40.7709,41.5614,4.2,699.9200000000001M,0,,,,,,2.04,2.09,1.66,8.06
1,289.067,917.167,357.863,1.80726,1.6066603456484192,2.0301417420595467,348,367,40.6621,42.1871,4.1,654.22M,0,,,,,,3.59,4.73,2.84,3.85
1,293.917,884.5,363.633,1.81655,1.5958586031262496,1.9511628937337935,359,369,40.7589,41.9353,4.6899999999999995,714.98M,0,,,,,,2.86,3.54,1.08,2.51
1,110.117,2889.5,361.377,0.890616,.811647028812456,.9946293311380155,354,380,40.9533,34.6131,1.21,783.79M,0.666667,,,,,,3.8,4.64,1.72,3.6
1,293.967,889.167,349.964,2.00637,1.824936288380026,2.1779303669040426,345,356,40.8372,43.8781,5.0,671.85M,0,,,,,,1.31,1.37,1.11,1.26
1,290.967,908,343.814,1.92273,1.702833389660494,2.1600619389533326,342,345,40.8441,42.8575,3.5300000000000002,604.5699999999999M,0,,,,,,2.01,2.42,0.2,4.01
1,137.7,2242.67,334.124,1.25199,1.1291612171145657,1.3430668026485113,329,339,40.484,36.8658,1.76,507.35M,0,,,,,,4.78,5.61,1.34,2.4
1,304.883,847,341.891,1.88922,1.7199682424658969,2.096503052575615,340,343,40.5836,42.6858,4.3100000000000005,623.8199999999999M,0,,,,,,7.5,7.26,0.24,1.96
1,283.6,941.833,347.765,2.00936,1.8145160431536191,2.224584232902992,346,351,40.5399,46.0946,3.92,676.4200000000001M,0,,,,,,3.38,4.67,0.37,2.19
1,295.617,891.167,340.91,1.90437,1.745196841329082,2.051405206224377,337,354,40.6925,43.5758,4.46,586.39M,0,,,,,,2.77,3.61,0.6,1.15
1,303.483,860.167,370.62,1.95869,1.7506926992095497,2.1770808014132843,359,383,40.6877,45.4937,4.34,774.28M,0,,,,,,2.78,3.55,3.01,4.27
1,295.783,889.667,347.776,1.91129,1.7365408027875,2.077186650315858,345,350,41.2096,44.4809,4.720000000000001,640.11M,0,,,,,,3.14,4.09,0.55,1.54
1,300.917,858.833,377.971,2.02426,1.8552579937438307,2.179883456262392,364,390,41.2034,44.313,4.74,803.67M,0,,,,,,4.66,6.19,3.52,2.01
1,286.983,921.333,327.345,2.03257,1.6618053094334686,2.3174150352774565,322,332,41.009,43.262,4.43,509.4M,0,,,,,,5.23,7.86,1.34,6.65
1,294.917,885.167,353.852,1.86902,1.6936260847528446,2.04226627742738,350,357,41.1474,42.2884,4.109999999999999,678.8299999999999M,0,,,,,,2.5,2.84,0.82,2.49
1,301.85,866.333,363.43,1.9173,1.717051545687968,2.1741486891749946,354,372,40.8329,42.0337,5.08,719.49M,0,,,,,,5.33,7.47,2.58,4.35
1,303.683,860,360.826,1.84649,1.674306461838053,2.0206966548764576,355,365,40.831,41.1315,4.8100000000000005,725.9200000000001M,0,,,,,,1.37,1.86,1.34,1.62
1,300.633,869.5,352.024,1.82562,1.51126332434625,2.0098061074263134,350,358,40.7674,43.1396,4.67,652.28M,0,,,,,,0.96,1.32,0.27,1.77
1,298.283,880.167,375.991,2.00114,1.7252830388154579,2.342191718035335,365,386,40.9912,43.9708,4.01,760.3M,0,,,,,,1.55,2.05,2.97,9.46
1,277.3,970.167,341.154,2.13616,1.9278640339519464,2.321004056469129,334,347,40.935,47.1874,5.09,594.3M,0,,,,,,4.93,5.96,1.9,0.88
1,257.1,1073.67,331.558,2.09125,1.8385017614930386,2.36895948453589,326,338,40.869,45.8481,3.67,485.40999999999997M,0,,,,,,5.83,7.81,1.49,5.77
1,281.083,950.5,353.393,1.95746,1.7301496321676864,2.1802817255719242,350,356,40.9122,43.0114,5.01,665.74M,0,,,,,,2.16,2.54,0.72,3.7
1,279.417,962.167,351.528,2.0433,1.758531480622109,2.3311496411839863,335,426,40.8923,45.3046,4.17,582.5799999999999M,0,,,,,,4.74,6.14,3.68,7.75
1,294.4,892,371.576,1.86484,1.6733046962401188,2.0317464442388835,367,377,40.7358,44.6463,4.470000000000001,777.29M,0,,,,,,2.04,2.73,0.82,1.96
1,281.867,947.167,361.887,1.9856,1.6705278406912503,2.1727620852601,351,371,40.6757,45.3829,4.52,697.9200000000001M,0,,,,,,3.97,5.09,2.98,3.26
1,287.067,925.167,360.989,1.95539,1.7226843064207502,2.2213289720938945,355,476,40.717,44.3967,3.92,721.59M,0,,,,,,3.15,3.83,2.95,5.41
1,282.8,945.167,348.948,1.97563,1.8143642301078797,2.149425820763736,344,359,40.7017,44.8908,4.95,649.26M,0,,,,,,3.2,4.44,0.81,1.69
1,282.65,945.333,373.576,2.01631,1.8484857219983943,2.1856662439410286,366,377,40.8489,44.3141,4.68,810.08M,0,,,,,,3.4,5.07,1.01,1.69
1,278.333,960.833,342.453,2.10333,1.7703048395220409,2.4898439959343577,338,359,40.7529,45.796,4.43,627.5699999999999M,0,,,,,,1.99,2.33,0.86,9.64
